	Sample	read_id	seqid	Sample_id	Site	Ind	Region	Flow	dupl
10086	R15H-6-T	R15H-6-T_24_0	PBBC45	C47	R15H	R15H-6	MV	H	n
10087	R15H-6-T	R15H-6-T_27_0	PBBC45	C47	R15H	R15H-6	MV	H	n
10088	R15H-6-T	R15H-6-T_27_1	PBBC45	C47	R15H	R15H-6	MV	H	n
10089	R15H-6-T	R15H-6-T_50_0	PBBC45	C47	R15H	R15H-6	MV	H	n
10090	R15H-6-T	R15H-6-T_52_0	PBBC45	C47	R15H	R15H-6	MV	H	n
10091	R15H-6-T	R15H-6-T_65_0	PBBC45	C47	R15H	R15H-6	MV	H	n
10092	R15H-6-T	R15H-6-T_67_0	PBBC45	C47	R15H	R15H-6	MV	H	n
10093	R15H-6-T	R15H-6-T_69_0	PBBC45	C47	R15H	R15H-6	MV	H	n
10094	R15H-7-T	R15H-7-T_2_0	PBBC44	C51	R15H	R15H-7	MV	H	n
10095	R15H-7-T	R15H-7-T_2_1	PBBC44	C51	R15H	R15H-7	MV	H	n
10096	R15H-7-T	R15H-7-T_2_2	PBBC44	C51	R15H	R15H-7	MV	H	n
10097	R15H-7-T	R15H-7-T_8_0	PBBC44	C51	R15H	R15H-7	MV	H	n
10098	R15H-7-T	R15H-7-T_9_0	PBBC44	C51	R15H	R15H-7	MV	H	n
10099	R15H-7-T	R15H-7-T_9_1	PBBC44	C51	R15H	R15H-7	MV	H	n
10100	R15H-7-T	R15H-7-T_9_2	PBBC44	C51	R15H	R15H-7	MV	H	n
10101	R15H-7-T	R15H-7-T_9_3	PBBC44	C51	R15H	R15H-7	MV	H	n
10102	R15H-7-T	R15H-7-T_9_4	PBBC44	C51	R15H	R15H-7	MV	H	n
10103	R15H-7-T	R15H-7-T_9_5	PBBC44	C51	R15H	R15H-7	MV	H	n
10104	R15H-7-T	R15H-7-T_9_6	PBBC44	C51	R15H	R15H-7	MV	H	n
10105	R15H-7-T	R15H-7-T_9_7	PBBC44	C51	R15H	R15H-7	MV	H	n
10106	R15H-7-T	R15H-7-T_9_8	PBBC44	C51	R15H	R15H-7	MV	H	n
10107	R15H-7-T	R15H-7-T_9_9	PBBC44	C51	R15H	R15H-7	MV	H	n
10108	R15H-7-T	R15H-7-T_9_10	PBBC44	C51	R15H	R15H-7	MV	H	n
10109	R15H-7-T	R15H-7-T_9_11	PBBC44	C51	R15H	R15H-7	MV	H	n
10110	R15H-7-T	R15H-7-T_9_12	PBBC44	C51	R15H	R15H-7	MV	H	n
10111	R15H-7-T	R15H-7-T_9_13	PBBC44	C51	R15H	R15H-7	MV	H	n
10112	R15H-7-T	R15H-7-T_9_14	PBBC44	C51	R15H	R15H-7	MV	H	n
10113	R15H-7-T	R15H-7-T_9_15	PBBC44	C51	R15H	R15H-7	MV	H	n
10114	R15H-7-T	R15H-7-T_9_16	PBBC44	C51	R15H	R15H-7	MV	H	n
10115	R15H-7-T	R15H-7-T_9_17	PBBC44	C51	R15H	R15H-7	MV	H	n
10116	R15H-7-T	R15H-7-T_9_18	PBBC44	C51	R15H	R15H-7	MV	H	n
10117	R15H-7-T	R15H-7-T_9_19	PBBC44	C51	R15H	R15H-7	MV	H	n
10118	R15H-7-T	R15H-7-T_9_20	PBBC44	C51	R15H	R15H-7	MV	H	n
10119	R15H-7-T	R15H-7-T_9_21	PBBC44	C51	R15H	R15H-7	MV	H	n
10120	R15H-7-T	R15H-7-T_9_22	PBBC44	C51	R15H	R15H-7	MV	H	n
10121	R15H-7-T	R15H-7-T_9_23	PBBC44	C51	R15H	R15H-7	MV	H	n
10122	R15H-7-T	R15H-7-T_9_24	PBBC44	C51	R15H	R15H-7	MV	H	n
10123	R15H-7-T	R15H-7-T_9_25	PBBC44	C51	R15H	R15H-7	MV	H	n
10124	R15H-7-T	R15H-7-T_9_26	PBBC44	C51	R15H	R15H-7	MV	H	n
10125	R15H-7-T	R15H-7-T_9_27	PBBC44	C51	R15H	R15H-7	MV	H	n
10126	R15H-7-T	R15H-7-T_9_28	PBBC44	C51	R15H	R15H-7	MV	H	n
10127	R15H-7-T	R15H-7-T_9_29	PBBC44	C51	R15H	R15H-7	MV	H	n
10128	R15H-7-T	R15H-7-T_9_30	PBBC44	C51	R15H	R15H-7	MV	H	n
10129	R15H-7-T	R15H-7-T_9_31	PBBC44	C51	R15H	R15H-7	MV	H	n
10130	R15H-7-T	R15H-7-T_9_32	PBBC44	C51	R15H	R15H-7	MV	H	n
10131	R15H-7-T	R15H-7-T_9_33	PBBC44	C51	R15H	R15H-7	MV	H	n
10132	R15H-7-T	R15H-7-T_9_34	PBBC44	C51	R15H	R15H-7	MV	H	n
10133	R15H-7-T	R15H-7-T_9_35	PBBC44	C51	R15H	R15H-7	MV	H	n
10134	R15H-7-T	R15H-7-T_9_36	PBBC44	C51	R15H	R15H-7	MV	H	n
10135	R15H-7-T	R15H-7-T_9_37	PBBC44	C51	R15H	R15H-7	MV	H	n
10136	R15H-7-T	R15H-7-T_9_38	PBBC44	C51	R15H	R15H-7	MV	H	n
10137	R15H-7-T	R15H-7-T_9_39	PBBC44	C51	R15H	R15H-7	MV	H	n
10138	R15H-7-T	R15H-7-T_9_40	PBBC44	C51	R15H	R15H-7	MV	H	n
10139	R15H-7-T	R15H-7-T_9_41	PBBC44	C51	R15H	R15H-7	MV	H	n
10140	R15H-7-T	R15H-7-T_9_42	PBBC44	C51	R15H	R15H-7	MV	H	n
10141	R15H-7-T	R15H-7-T_9_43	PBBC44	C51	R15H	R15H-7	MV	H	n
10142	R15H-7-T	R15H-7-T_9_44	PBBC44	C51	R15H	R15H-7	MV	H	n
10143	R15H-7-T	R15H-7-T_9_45	PBBC44	C51	R15H	R15H-7	MV	H	n
10144	R15H-7-T	R15H-7-T_9_46	PBBC44	C51	R15H	R15H-7	MV	H	n
10145	R15H-7-T	R15H-7-T_9_47	PBBC44	C51	R15H	R15H-7	MV	H	n
10146	R15H-7-T	R15H-7-T_9_48	PBBC44	C51	R15H	R15H-7	MV	H	n
10147	R15H-7-T	R15H-7-T_9_49	PBBC44	C51	R15H	R15H-7	MV	H	n
10148	R15H-7-T	R15H-7-T_9_50	PBBC44	C51	R15H	R15H-7	MV	H	n
10149	R15H-7-T	R15H-7-T_9_51	PBBC44	C51	R15H	R15H-7	MV	H	n
10150	R15H-7-T	R15H-7-T_9_52	PBBC44	C51	R15H	R15H-7	MV	H	n
10151	R15H-7-T	R15H-7-T_9_53	PBBC44	C51	R15H	R15H-7	MV	H	n
10152	R15H-7-T	R15H-7-T_9_54	PBBC44	C51	R15H	R15H-7	MV	H	n
10153	R15H-7-T	R15H-7-T_9_55	PBBC44	C51	R15H	R15H-7	MV	H	n
10154	R15H-7-T	R15H-7-T_9_56	PBBC44	C51	R15H	R15H-7	MV	H	n
10155	R15H-7-T	R15H-7-T_9_57	PBBC44	C51	R15H	R15H-7	MV	H	n
10156	R15H-7-T	R15H-7-T_9_58	PBBC44	C51	R15H	R15H-7	MV	H	n
10157	R15H-7-T	R15H-7-T_9_59	PBBC44	C51	R15H	R15H-7	MV	H	n
10158	R15H-7-T	R15H-7-T_9_60	PBBC44	C51	R15H	R15H-7	MV	H	n
10159	R15H-7-T	R15H-7-T_9_61	PBBC44	C51	R15H	R15H-7	MV	H	n
10160	R15H-7-T	R15H-7-T_9_62	PBBC44	C51	R15H	R15H-7	MV	H	n
10161	R15H-7-T	R15H-7-T_9_63	PBBC44	C51	R15H	R15H-7	MV	H	n
10162	R15H-7-T	R15H-7-T_9_64	PBBC44	C51	R15H	R15H-7	MV	H	n
10163	R15H-7-T	R15H-7-T_9_65	PBBC44	C51	R15H	R15H-7	MV	H	n
10164	R15H-7-T	R15H-7-T_9_66	PBBC44	C51	R15H	R15H-7	MV	H	n
10165	R15H-7-T	R15H-7-T_9_67	PBBC44	C51	R15H	R15H-7	MV	H	n
10166	R15H-7-T	R15H-7-T_9_68	PBBC44	C51	R15H	R15H-7	MV	H	n
10167	R15H-7-T	R15H-7-T_9_69	PBBC44	C51	R15H	R15H-7	MV	H	n
10168	R15H-7-T	R15H-7-T_9_70	PBBC44	C51	R15H	R15H-7	MV	H	n
10169	R15H-7-T	R15H-7-T_9_71	PBBC44	C51	R15H	R15H-7	MV	H	n
10170	R15H-7-T	R15H-7-T_9_72	PBBC44	C51	R15H	R15H-7	MV	H	n
10171	R15H-7-T	R15H-7-T_9_73	PBBC44	C51	R15H	R15H-7	MV	H	n
10172	R15H-7-T	R15H-7-T_9_74	PBBC44	C51	R15H	R15H-7	MV	H	n
10173	R15H-7-T	R15H-7-T_9_75	PBBC44	C51	R15H	R15H-7	MV	H	n
10174	R15H-7-T	R15H-7-T_9_76	PBBC44	C51	R15H	R15H-7	MV	H	n
10175	R15H-7-T	R15H-7-T_9_77	PBBC44	C51	R15H	R15H-7	MV	H	n
10176	R15H-7-T	R15H-7-T_9_78	PBBC44	C51	R15H	R15H-7	MV	H	n
10177	R15H-7-T	R15H-7-T_9_79	PBBC44	C51	R15H	R15H-7	MV	H	n
10178	R15H-7-T	R15H-7-T_9_80	PBBC44	C51	R15H	R15H-7	MV	H	n
10179	R15H-7-T	R15H-7-T_9_81	PBBC44	C51	R15H	R15H-7	MV	H	n
10180	R15H-7-T	R15H-7-T_9_82	PBBC44	C51	R15H	R15H-7	MV	H	n
10181	R15H-7-T	R15H-7-T_9_83	PBBC44	C51	R15H	R15H-7	MV	H	n
10182	R15H-7-T	R15H-7-T_9_84	PBBC44	C51	R15H	R15H-7	MV	H	n
10183	R15H-7-T	R15H-7-T_9_85	PBBC44	C51	R15H	R15H-7	MV	H	n
10184	R15H-7-T	R15H-7-T_9_86	PBBC44	C51	R15H	R15H-7	MV	H	n
10185	R15H-7-T	R15H-7-T_9_87	PBBC44	C51	R15H	R15H-7	MV	H	n
10186	R15H-7-T	R15H-7-T_9_88	PBBC44	C51	R15H	R15H-7	MV	H	n
10187	R15H-7-T	R15H-7-T_9_89	PBBC44	C51	R15H	R15H-7	MV	H	n
10188	R15H-7-T	R15H-7-T_9_90	PBBC44	C51	R15H	R15H-7	MV	H	n
10189	R15H-7-T	R15H-7-T_9_91	PBBC44	C51	R15H	R15H-7	MV	H	n
10190	R15H-7-T	R15H-7-T_9_92	PBBC44	C51	R15H	R15H-7	MV	H	n
10191	R15H-7-T	R15H-7-T_9_93	PBBC44	C51	R15H	R15H-7	MV	H	n
10192	R15H-7-T	R15H-7-T_9_94	PBBC44	C51	R15H	R15H-7	MV	H	n
10193	R15H-7-T	R15H-7-T_9_95	PBBC44	C51	R15H	R15H-7	MV	H	n
10194	R15H-7-T	R15H-7-T_9_96	PBBC44	C51	R15H	R15H-7	MV	H	n
10195	R15H-7-T	R15H-7-T_9_97	PBBC44	C51	R15H	R15H-7	MV	H	n
10196	R15H-7-T	R15H-7-T_9_98	PBBC44	C51	R15H	R15H-7	MV	H	n
10197	R15H-7-T	R15H-7-T_9_99	PBBC44	C51	R15H	R15H-7	MV	H	n
10198	R15H-7-T	R15H-7-T_9_100	PBBC44	C51	R15H	R15H-7	MV	H	n
10199	R15H-7-T	R15H-7-T_9_101	PBBC44	C51	R15H	R15H-7	MV	H	n
10200	R15H-7-T	R15H-7-T_9_102	PBBC44	C51	R15H	R15H-7	MV	H	n
10201	R15H-7-T	R15H-7-T_9_103	PBBC44	C51	R15H	R15H-7	MV	H	n
10202	R15H-7-T	R15H-7-T_9_104	PBBC44	C51	R15H	R15H-7	MV	H	n
10203	R15H-7-T	R15H-7-T_9_105	PBBC44	C51	R15H	R15H-7	MV	H	n
10204	R15H-7-T	R15H-7-T_9_106	PBBC44	C51	R15H	R15H-7	MV	H	n
10205	R15H-7-T	R15H-7-T_9_107	PBBC44	C51	R15H	R15H-7	MV	H	n
10206	R15H-7-T	R15H-7-T_9_108	PBBC44	C51	R15H	R15H-7	MV	H	n
10207	R15H-7-T	R15H-7-T_9_109	PBBC44	C51	R15H	R15H-7	MV	H	n
10208	R15H-7-T	R15H-7-T_9_110	PBBC44	C51	R15H	R15H-7	MV	H	n
10209	R15H-7-T	R15H-7-T_9_111	PBBC44	C51	R15H	R15H-7	MV	H	n
10210	R15H-7-T	R15H-7-T_9_112	PBBC44	C51	R15H	R15H-7	MV	H	n
10211	R15H-7-T	R15H-7-T_9_113	PBBC44	C51	R15H	R15H-7	MV	H	n
10212	R15H-7-T	R15H-7-T_9_114	PBBC44	C51	R15H	R15H-7	MV	H	n
10213	R15H-7-T	R15H-7-T_9_115	PBBC44	C51	R15H	R15H-7	MV	H	n
10214	R15H-7-T	R15H-7-T_9_116	PBBC44	C51	R15H	R15H-7	MV	H	n
10215	R15H-7-T	R15H-7-T_9_117	PBBC44	C51	R15H	R15H-7	MV	H	n
10216	R15H-7-T	R15H-7-T_9_118	PBBC44	C51	R15H	R15H-7	MV	H	n
10217	R15H-7-T	R15H-7-T_9_119	PBBC44	C51	R15H	R15H-7	MV	H	n
10218	R15H-7-T	R15H-7-T_9_120	PBBC44	C51	R15H	R15H-7	MV	H	n
10219	R15H-7-T	R15H-7-T_9_121	PBBC44	C51	R15H	R15H-7	MV	H	n
10220	R15H-7-T	R15H-7-T_9_122	PBBC44	C51	R15H	R15H-7	MV	H	n
10221	R15H-7-T	R15H-7-T_9_123	PBBC44	C51	R15H	R15H-7	MV	H	n
10222	R15H-7-T	R15H-7-T_9_124	PBBC44	C51	R15H	R15H-7	MV	H	n
10223	R15H-7-T	R15H-7-T_9_125	PBBC44	C51	R15H	R15H-7	MV	H	n
10224	R15H-7-T	R15H-7-T_9_126	PBBC44	C51	R15H	R15H-7	MV	H	n
10225	R15H-7-T	R15H-7-T_9_127	PBBC44	C51	R15H	R15H-7	MV	H	n
10226	R15H-7-T	R15H-7-T_9_128	PBBC44	C51	R15H	R15H-7	MV	H	n
10227	R15H-7-T	R15H-7-T_9_129	PBBC44	C51	R15H	R15H-7	MV	H	n
10228	R15H-7-T	R15H-7-T_9_130	PBBC44	C51	R15H	R15H-7	MV	H	n
10229	R15H-7-T	R15H-7-T_9_131	PBBC44	C51	R15H	R15H-7	MV	H	n
10230	R15H-7-T	R15H-7-T_9_132	PBBC44	C51	R15H	R15H-7	MV	H	n
10231	R15H-7-T	R15H-7-T_9_133	PBBC44	C51	R15H	R15H-7	MV	H	n
10232	R15H-7-T	R15H-7-T_9_134	PBBC44	C51	R15H	R15H-7	MV	H	n
10233	R15H-7-T	R15H-7-T_9_135	PBBC44	C51	R15H	R15H-7	MV	H	n
10234	R15H-7-T	R15H-7-T_9_136	PBBC44	C51	R15H	R15H-7	MV	H	n
10235	R15H-7-T	R15H-7-T_9_137	PBBC44	C51	R15H	R15H-7	MV	H	n
10236	R15H-7-T	R15H-7-T_9_138	PBBC44	C51	R15H	R15H-7	MV	H	n
10237	R15H-7-T	R15H-7-T_9_139	PBBC44	C51	R15H	R15H-7	MV	H	n
10238	R15H-7-T	R15H-7-T_9_140	PBBC44	C51	R15H	R15H-7	MV	H	n
10239	R15H-7-T	R15H-7-T_9_141	PBBC44	C51	R15H	R15H-7	MV	H	n
10240	R15H-7-T	R15H-7-T_9_142	PBBC44	C51	R15H	R15H-7	MV	H	n
10241	R15H-7-T	R15H-7-T_9_143	PBBC44	C51	R15H	R15H-7	MV	H	n
10242	R15H-7-T	R15H-7-T_9_144	PBBC44	C51	R15H	R15H-7	MV	H	n
10243	R15H-7-T	R15H-7-T_9_145	PBBC44	C51	R15H	R15H-7	MV	H	n
10244	R15H-7-T	R15H-7-T_9_146	PBBC44	C51	R15H	R15H-7	MV	H	n
10245	R15H-7-T	R15H-7-T_9_147	PBBC44	C51	R15H	R15H-7	MV	H	n
10246	R15H-7-T	R15H-7-T_9_148	PBBC44	C51	R15H	R15H-7	MV	H	n
10247	R15H-7-T	R15H-7-T_9_149	PBBC44	C51	R15H	R15H-7	MV	H	n
10248	R15H-7-T	R15H-7-T_9_150	PBBC44	C51	R15H	R15H-7	MV	H	n
10249	R15H-7-T	R15H-7-T_9_151	PBBC44	C51	R15H	R15H-7	MV	H	n
10250	R15H-7-T	R15H-7-T_9_152	PBBC44	C51	R15H	R15H-7	MV	H	n
10251	R15H-7-T	R15H-7-T_9_153	PBBC44	C51	R15H	R15H-7	MV	H	n
10252	R15H-7-T	R15H-7-T_9_154	PBBC44	C51	R15H	R15H-7	MV	H	n
10253	R15H-7-T	R15H-7-T_9_155	PBBC44	C51	R15H	R15H-7	MV	H	n
10254	R15H-7-T	R15H-7-T_9_156	PBBC44	C51	R15H	R15H-7	MV	H	n
10255	R15H-7-T	R15H-7-T_9_157	PBBC44	C51	R15H	R15H-7	MV	H	n
10256	R15H-7-T	R15H-7-T_9_158	PBBC44	C51	R15H	R15H-7	MV	H	n
10257	R15H-7-T	R15H-7-T_9_159	PBBC44	C51	R15H	R15H-7	MV	H	n
10258	R15H-7-T	R15H-7-T_9_160	PBBC44	C51	R15H	R15H-7	MV	H	n
10259	R15H-7-T	R15H-7-T_9_161	PBBC44	C51	R15H	R15H-7	MV	H	n
10260	R15H-7-T	R15H-7-T_9_162	PBBC44	C51	R15H	R15H-7	MV	H	n
10261	R15H-7-T	R15H-7-T_9_163	PBBC44	C51	R15H	R15H-7	MV	H	n
10262	R15H-7-T	R15H-7-T_9_164	PBBC44	C51	R15H	R15H-7	MV	H	n
10263	R15H-7-T	R15H-7-T_9_165	PBBC44	C51	R15H	R15H-7	MV	H	n
10264	R15H-7-T	R15H-7-T_9_166	PBBC44	C51	R15H	R15H-7	MV	H	n
10265	R15H-7-T	R15H-7-T_9_167	PBBC44	C51	R15H	R15H-7	MV	H	n
10266	R15H-7-T	R15H-7-T_9_168	PBBC44	C51	R15H	R15H-7	MV	H	n
10267	R15H-7-T	R15H-7-T_9_169	PBBC44	C51	R15H	R15H-7	MV	H	n
10268	R15H-7-T	R15H-7-T_9_170	PBBC44	C51	R15H	R15H-7	MV	H	n
10269	R15H-7-T	R15H-7-T_9_171	PBBC44	C51	R15H	R15H-7	MV	H	n
10270	R15H-7-T	R15H-7-T_9_172	PBBC44	C51	R15H	R15H-7	MV	H	n
10271	R15H-7-T	R15H-7-T_9_173	PBBC44	C51	R15H	R15H-7	MV	H	n
10272	R15H-7-T	R15H-7-T_9_174	PBBC44	C51	R15H	R15H-7	MV	H	n
10273	R15H-7-T	R15H-7-T_9_175	PBBC44	C51	R15H	R15H-7	MV	H	n
10274	R15H-7-T	R15H-7-T_9_176	PBBC44	C51	R15H	R15H-7	MV	H	n
10275	R15H-7-T	R15H-7-T_9_177	PBBC44	C51	R15H	R15H-7	MV	H	n
10276	R15H-7-T	R15H-7-T_9_178	PBBC44	C51	R15H	R15H-7	MV	H	n
10277	R15H-7-T	R15H-7-T_9_179	PBBC44	C51	R15H	R15H-7	MV	H	n
10278	R15H-7-T	R15H-7-T_9_180	PBBC44	C51	R15H	R15H-7	MV	H	n
10279	R15H-7-T	R15H-7-T_9_181	PBBC44	C51	R15H	R15H-7	MV	H	n
10280	R15H-7-T	R15H-7-T_9_182	PBBC44	C51	R15H	R15H-7	MV	H	n
10281	R15H-7-T	R15H-7-T_9_183	PBBC44	C51	R15H	R15H-7	MV	H	n
10282	R15H-7-T	R15H-7-T_9_184	PBBC44	C51	R15H	R15H-7	MV	H	n
10283	R15H-7-T	R15H-7-T_9_185	PBBC44	C51	R15H	R15H-7	MV	H	n
10284	R15H-7-T	R15H-7-T_9_186	PBBC44	C51	R15H	R15H-7	MV	H	n
10285	R15H-7-T	R15H-7-T_9_187	PBBC44	C51	R15H	R15H-7	MV	H	n
10286	R15H-7-T	R15H-7-T_9_188	PBBC44	C51	R15H	R15H-7	MV	H	n
10287	R15H-7-T	R15H-7-T_9_189	PBBC44	C51	R15H	R15H-7	MV	H	n
10288	R15H-7-T	R15H-7-T_9_190	PBBC44	C51	R15H	R15H-7	MV	H	n
10289	R15H-7-T	R15H-7-T_9_191	PBBC44	C51	R15H	R15H-7	MV	H	n
10290	R15H-7-T	R15H-7-T_9_192	PBBC44	C51	R15H	R15H-7	MV	H	n
10291	R15H-7-T	R15H-7-T_9_193	PBBC44	C51	R15H	R15H-7	MV	H	n
10292	R15H-7-T	R15H-7-T_9_194	PBBC44	C51	R15H	R15H-7	MV	H	n
10293	R15H-7-T	R15H-7-T_9_195	PBBC44	C51	R15H	R15H-7	MV	H	n
10294	R15H-7-T	R15H-7-T_9_196	PBBC44	C51	R15H	R15H-7	MV	H	n
10295	R15H-7-T	R15H-7-T_9_197	PBBC44	C51	R15H	R15H-7	MV	H	n
10296	R15H-7-T	R15H-7-T_9_198	PBBC44	C51	R15H	R15H-7	MV	H	n
10297	R15H-7-T	R15H-7-T_9_199	PBBC44	C51	R15H	R15H-7	MV	H	n
10298	R15H-7-T	R15H-7-T_9_200	PBBC44	C51	R15H	R15H-7	MV	H	n
10299	R15H-7-T	R15H-7-T_9_201	PBBC44	C51	R15H	R15H-7	MV	H	n
10300	R15H-7-T	R15H-7-T_9_202	PBBC44	C51	R15H	R15H-7	MV	H	n
10301	R15H-7-T	R15H-7-T_9_203	PBBC44	C51	R15H	R15H-7	MV	H	n
10302	R15H-7-T	R15H-7-T_9_204	PBBC44	C51	R15H	R15H-7	MV	H	n
10303	R15H-7-T	R15H-7-T_9_205	PBBC44	C51	R15H	R15H-7	MV	H	n
10304	R15H-7-T	R15H-7-T_9_206	PBBC44	C51	R15H	R15H-7	MV	H	n
10305	R15H-7-T	R15H-7-T_9_207	PBBC44	C51	R15H	R15H-7	MV	H	n
10306	R15H-7-T	R15H-7-T_9_208	PBBC44	C51	R15H	R15H-7	MV	H	n
10307	R15H-7-T	R15H-7-T_9_209	PBBC44	C51	R15H	R15H-7	MV	H	n
10308	R15H-7-T	R15H-7-T_9_210	PBBC44	C51	R15H	R15H-7	MV	H	n
10309	R15H-7-T	R15H-7-T_9_211	PBBC44	C51	R15H	R15H-7	MV	H	n
10310	R15H-7-T	R15H-7-T_9_212	PBBC44	C51	R15H	R15H-7	MV	H	n
10311	R15H-7-T	R15H-7-T_9_213	PBBC44	C51	R15H	R15H-7	MV	H	n
10312	R15H-7-T	R15H-7-T_9_214	PBBC44	C51	R15H	R15H-7	MV	H	n
10313	R15H-7-T	R15H-7-T_9_215	PBBC44	C51	R15H	R15H-7	MV	H	n
10314	R15H-7-T	R15H-7-T_9_216	PBBC44	C51	R15H	R15H-7	MV	H	n
10315	R15H-7-T	R15H-7-T_9_217	PBBC44	C51	R15H	R15H-7	MV	H	n
10316	R15H-7-T	R15H-7-T_9_218	PBBC44	C51	R15H	R15H-7	MV	H	n
10317	R15H-7-T	R15H-7-T_9_219	PBBC44	C51	R15H	R15H-7	MV	H	n
10318	R15H-7-T	R15H-7-T_9_220	PBBC44	C51	R15H	R15H-7	MV	H	n
10319	R15H-7-T	R15H-7-T_9_221	PBBC44	C51	R15H	R15H-7	MV	H	n
10320	R15H-7-T	R15H-7-T_9_222	PBBC44	C51	R15H	R15H-7	MV	H	n
10321	R15H-7-T	R15H-7-T_9_223	PBBC44	C51	R15H	R15H-7	MV	H	n
10322	R15H-7-T	R15H-7-T_9_224	PBBC44	C51	R15H	R15H-7	MV	H	n
10323	R15H-7-T	R15H-7-T_9_225	PBBC44	C51	R15H	R15H-7	MV	H	n
10324	R15H-7-T	R15H-7-T_9_226	PBBC44	C51	R15H	R15H-7	MV	H	n
10325	R15H-7-T	R15H-7-T_9_227	PBBC44	C51	R15H	R15H-7	MV	H	n
10326	R15H-7-T	R15H-7-T_9_228	PBBC44	C51	R15H	R15H-7	MV	H	n
10327	R15H-7-T	R15H-7-T_9_229	PBBC44	C51	R15H	R15H-7	MV	H	n
10328	R15H-7-T	R15H-7-T_9_230	PBBC44	C51	R15H	R15H-7	MV	H	n
10329	R15H-7-T	R15H-7-T_9_231	PBBC44	C51	R15H	R15H-7	MV	H	n
10330	R15H-7-T	R15H-7-T_9_232	PBBC44	C51	R15H	R15H-7	MV	H	n
10331	R15H-7-T	R15H-7-T_9_233	PBBC44	C51	R15H	R15H-7	MV	H	n
10332	R15H-7-T	R15H-7-T_9_234	PBBC44	C51	R15H	R15H-7	MV	H	n
10333	R15H-7-T	R15H-7-T_9_235	PBBC44	C51	R15H	R15H-7	MV	H	n
10334	R15H-7-T	R15H-7-T_9_236	PBBC44	C51	R15H	R15H-7	MV	H	n
10335	R15H-7-T	R15H-7-T_9_237	PBBC44	C51	R15H	R15H-7	MV	H	n
10336	R15H-7-T	R15H-7-T_9_238	PBBC44	C51	R15H	R15H-7	MV	H	n
10337	R15H-7-T	R15H-7-T_9_239	PBBC44	C51	R15H	R15H-7	MV	H	n
10338	R15H-7-T	R15H-7-T_9_240	PBBC44	C51	R15H	R15H-7	MV	H	n
10339	R15H-7-T	R15H-7-T_9_241	PBBC44	C51	R15H	R15H-7	MV	H	n
10340	R15H-7-T	R15H-7-T_9_242	PBBC44	C51	R15H	R15H-7	MV	H	n
10341	R15H-7-T	R15H-7-T_9_243	PBBC44	C51	R15H	R15H-7	MV	H	n
10342	R15H-7-T	R15H-7-T_9_244	PBBC44	C51	R15H	R15H-7	MV	H	n
10343	R15H-7-T	R15H-7-T_9_245	PBBC44	C51	R15H	R15H-7	MV	H	n
10344	R15H-7-T	R15H-7-T_9_246	PBBC44	C51	R15H	R15H-7	MV	H	n
10345	R15H-7-T	R15H-7-T_9_247	PBBC44	C51	R15H	R15H-7	MV	H	n
10346	R15H-7-T	R15H-7-T_9_248	PBBC44	C51	R15H	R15H-7	MV	H	n
10347	R15H-7-T	R15H-7-T_9_249	PBBC44	C51	R15H	R15H-7	MV	H	n
10348	R15H-7-T	R15H-7-T_9_250	PBBC44	C51	R15H	R15H-7	MV	H	n
10349	R15H-7-T	R15H-7-T_9_251	PBBC44	C51	R15H	R15H-7	MV	H	n
10350	R15H-7-T	R15H-7-T_9_252	PBBC44	C51	R15H	R15H-7	MV	H	n
10351	R15H-7-T	R15H-7-T_9_253	PBBC44	C51	R15H	R15H-7	MV	H	n
10352	R15H-7-T	R15H-7-T_9_254	PBBC44	C51	R15H	R15H-7	MV	H	n
10353	R15H-7-T	R15H-7-T_9_255	PBBC44	C51	R15H	R15H-7	MV	H	n
10354	R15H-7-T	R15H-7-T_9_256	PBBC44	C51	R15H	R15H-7	MV	H	n
10355	R15H-7-T	R15H-7-T_9_257	PBBC44	C51	R15H	R15H-7	MV	H	n
10356	R15H-7-T	R15H-7-T_9_258	PBBC44	C51	R15H	R15H-7	MV	H	n
10357	R15H-7-T	R15H-7-T_9_259	PBBC44	C51	R15H	R15H-7	MV	H	n
10358	R15H-7-T	R15H-7-T_9_260	PBBC44	C51	R15H	R15H-7	MV	H	n
10359	R15H-7-T	R15H-7-T_9_261	PBBC44	C51	R15H	R15H-7	MV	H	n
10360	R15H-7-T	R15H-7-T_9_262	PBBC44	C51	R15H	R15H-7	MV	H	n
10361	R15H-7-T	R15H-7-T_9_263	PBBC44	C51	R15H	R15H-7	MV	H	n
10362	R15H-7-T	R15H-7-T_9_264	PBBC44	C51	R15H	R15H-7	MV	H	n
10363	R15H-7-T	R15H-7-T_9_265	PBBC44	C51	R15H	R15H-7	MV	H	n
10364	R15H-7-T	R15H-7-T_9_266	PBBC44	C51	R15H	R15H-7	MV	H	n
10365	R15H-7-T	R15H-7-T_9_267	PBBC44	C51	R15H	R15H-7	MV	H	n
10366	R15H-7-T	R15H-7-T_9_268	PBBC44	C51	R15H	R15H-7	MV	H	n
10367	R15H-7-T	R15H-7-T_9_269	PBBC44	C51	R15H	R15H-7	MV	H	n
10368	R15H-7-T	R15H-7-T_9_270	PBBC44	C51	R15H	R15H-7	MV	H	n
10369	R15H-7-T	R15H-7-T_9_271	PBBC44	C51	R15H	R15H-7	MV	H	n
